track_id,"('echonest', 'audio_features', 'acousticness')","('echonest', 'audio_features', 'danceability')","('echonest', 'audio_features', 'energy')","('echonest', 'audio_features', 'instrumentalness')","('echonest', 'audio_features', 'liveness')","('echonest', 'audio_features', 'speechiness')","('echonest', 'audio_features', 'tempo')","('echonest', 'audio_features', 'valence')","('track', 'genre_top')"
16339,0.8531974568,0.7504557928,0.3662841304,0.8674348831,0.086898172,0.0471278216,97.343,0.7238434737,Pop
16340,0.8782942106,0.7297003516,0.3724784728,0.7718840464,0.195930534,0.0772512557,161.066,0.7804525232,Pop
16354,0.9167221452,0.2608945449,0.2046624654,0.2090022662,0.1061152687,0.0392337345,207.667,0.1010979143,Rock
16819,0.9707917792,0.3309651592,0.8516879605,0.9320123933,0.0864958086,0.0358198932,131.869,0.8390209238,Rock
16820,0.9831937449,0.5605490605,0.8962841968,0.9627837859,0.0998126585,0.041531615,94.92,0.8525326958,Rock
16821,0.9401030004,0.4407446526,0.6710414959,0.9689105295,0.080300731,0.067770427,164.427,0.6474017014,Rock
16822,0.5274395777,0.4999770296,0.4452749399,0.8828808323,0.1021683211,0.0311798226,142.14,0.6180127736,Rock
16879,0.4437346646,0.75790119,0.7466936626,0.8985255189,0.095410332,0.05892112,162.339,0.7142904138,Hip-Hop
16880,0.2250545184,0.5007935955,0.6016064883,0.7756921781,0.157269678,0.0318151296,88.97,0.490752511,Hip-Hop
17132,0.8005964103,0.5545034608,0.5995602812,0.1740651567,0.4304484667,0.0970778108,96.597,0.2242754663,Folk
17462,0.8940059396,0.5757735752,0.2110639933,0.8468605807,0.1115676843,0.0352603902,86.622,0.5922385009,Rock
17491,0.8774470384,0.5639990629,0.4697717871,0.0124895142,0.7139760112,0.2922937392,176.067,0.369888815,Hip-Hop
17496,0.3951342656,0.5193963338,0.181637945,0.7412245829,0.1055171713,0.0499846876,103.895,0.1003578291,Hip-Hop
17499,0.3012620159,0.7493421051,0.3115511449,0.8722446297,0.1130025058,0.1629503489,76.675,0.3660983812,Hip-Hop
17500,0.8271364227,0.6353711524,0.4710026898,4.0825e-05,0.3434370046,0.2858746917,85.935,0.7535442936,Hip-Hop
17631,0.9411403109,0.4436359846,0.5500664257,0.1401465136,0.1156836638,0.0372602296,144.029,0.7398233281,International
17632,0.7527029701,0.4045518389,0.5153245512,0.0335023731,0.1804096681,0.0308093744,94.419,0.6449921492,International
17633,0.7633295783,0.6071116098,0.6358520996,0.9238582642,0.0837560283,0.0359692093,80.806,0.7391056956,International
17634,0.9701292823,0.4122222637,0.5765773527,0.1756076249,0.1223214468,0.0392579018,115.367,0.6833921108,International
17635,0.8334470466,0.5041186421,0.5776015753,0.7543817719,0.1559095029,0.0450294112,157.805,0.9405473261,International
17636,0.8618158582,0.5468820269,0.4962728663,0.1446681923,0.6078827924,0.0684442427,157.329,0.7758772769,International
17637,0.963946432,0.4659031413,0.4855401858,0.1354298322,0.9483699166,0.1630480159,149.769,0.6868591905,International
17782,0.1100413549,0.6576933764,0.6983211793,0.2514573339,0.0953450358,0.3449464557,157.028,0.6924511469,Hip-Hop
17884,0.0232691698,0.4315569942,0.8912399205,0.6083563579,0.2726286696,0.029028074,140.274,0.1380440913,Electronic
18159,0.935345448,0.5179355083,0.4941789836,0.8076411151,0.1226131246,0.0359041726,143.262,0.2707932796,Folk
18197,0.9514545271,0.4046077618,0.6779928046,0.9717516332,0.1000803316,0.0429560225,110.4,0.7783154394,Rock
18607,0.9856355313,0.3851650028,0.6329563025,0.9693799033,0.1478750674,0.0738362375,141.271,0.0969223936,Rock
18611,0.8427618004,0.331685639,0.6191765799,0.9728700043,0.0829905576,0.0532137857,130.274,0.4966851351,Rock
19073,0.9270624195,0.5725892164,0.0156739208,0.1244524206,0.1108362481,0.0399340646,119.605,0.2463813307,Pop
19074,0.9462650126,0.5977639137,0.2413184523,0.8691777831,0.1150230667,0.0335713878,89.919,0.5970582341,Pop
19425,0.0023832142,0.6161481181,0.4949884702,0.8715972453,0.0827426626,0.0555429848,120.037,0.5277552347,Pop
19438,0.0737360078,0.7651846141,0.4109888449,0.9303950108,0.0689765429,0.0361369331,89.308,0.8185945303,Hip-Hop
19439,0.7158045744,0.6015724736,0.5395074847,0.8206969004,0.1286125255,0.0776467385,186.464,0.7259199819,Hip-Hop
19441,0.119963177,0.5344576058,0.4223139781,0.7967178653,0.1070062228,0.0296348706,128.043,0.7163739558,Pop
19442,0.7961993483,0.7024901972,0.2850328711,0.0141475685,0.0717284,0.0513026994,124.895,0.7318660913,Pop
19673,0.9278848597,0.4013209567,0.4296130166,0.8406469925,0.6460905241,0.1004573035,182.721,0.9602845695,International
19674,0.9341479096,0.7803871476,0.1488993614,0.9070046411,0.0948153284,0.0352404821,103.842,0.7462779665,International
19707,0.7191837471,0.46173505,0.4184596088,0.9660686081,0.1050328494,0.0623285561,185.24,0.489704616,Folk
19708,0.8432392108,0.2804676187,0.2184881027,0.5100014323,0.094103236,0.0490460157,95.02,0.0800970156,Folk
19729,0.1587987516,0.4029586241,0.7239397927,0.5557266972,0.044101736,0.2786198989,138.241,0.5090161207,Hip-Hop
19758,0.9635817503,0.6071686454,0.2876608425,0.7472403407,0.6955685943,0.053504752,96.87,0.461316557,Pop
19759,0.8360998936,0.6950610219,0.3881959536,0.3711306941,0.4982641647,0.0394612949,97.202,0.7604156198,Pop
19760,0.90421391,0.561500262,0.3471370116,0.6932459245,0.2494679341,0.0413253089,131.027,0.6636519537,Pop
20050,0.1512461684,0.6193475354,0.5694397626,0.0386913843,0.0848370293,0.0277801604,160.185,0.6982848051,Rock
20361,0.9899417009,0.6990057597,0.3681309764,0.8713433718,0.2138482116,0.2120683121,150.206,0.4325154369,Instrumental
20362,0.9744831386,0.5984104006,0.4430364696,0.9639001792,0.148197822,0.0476668213,120.348,0.1264797422,Instrumental
20364,0.9510683117,0.3896572046,0.4027377562,0.6775491555,0.5438078741,0.1649032825,101.667,0.1439982148,Instrumental
20365,0.1327549644,0.7043558741,0.7242221204,0.6159058441,0.043232559,0.0388156882,120.024,0.5515201991,Instrumental
20366,0.9281081713,0.8135619125,0.2584712002,0.4165372036,0.0841179446,0.0448118529,99.944,0.2724438969,Instrumental
20369,0.9430250279,0.6832145207,0.2430309068,0.2056600789,0.0351627001,0.5857555293,112.174,0.4391364244,Instrumental
20372,0.9903632095,0.8301001884,0.8820583323,0.8873220035,0.0924303729,0.1685480703,125.06,0.0365181405,Instrumental
20373,0.9701446097,0.4687485547,0.6812675614,0.8135051412,0.2852709641,0.0616528347,170.012,0.3740507566,Instrumental
20374,0.9957964501,0.4913521585,0.9248503331,0.96444087,0.264776695,0.0398109521,100.114,0.1056244295,Instrumental
20375,0.9894990924,0.1298935415,0.4337237571,0.6726361981,0.181919262,0.0383812843,55.672,0.021404083,Instrumental
20376,0.9776222689,0.470960106,0.6165579065,0.9563104688,0.7152261723,0.0408760482,110.211,0.3044682888,Instrumental
20469,0.9585091787,0.7174827665,0.7591585051,0.3285494623,0.111719131,0.4172831795,173.882,0.9347943807,Hip-Hop
20667,0.3272959463,0.7476129359,0.9467880645,0.8086372835,0.1074033,0.068823032,100.039,0.6276864591,Electronic
21087,0.9766397218,0.4928859719,0.1004985696,0.812538885,0.0782827084,0.0436200718,121.533,0.0619939398,Folk
21228,0.5615157934,0.7015485137,0.6952660328,0.1263183698,0.1049977077,0.037148804,95.066,0.6292634092,Hip-Hop
21231,0.7506377056,0.6024512472,0.5478502937,0.0273189851,0.2958689751,0.0380314899,129.914,0.5127913742,Pop
21232,0.4315742842,0.416715362,0.6650644279,0.140144683,0.1497724911,0.0335382193,161.977,0.2751697759,Pop
21422,0.0032974392,0.7703238872,0.9120969915,0.8705211216,0.165451109,0.0654492068,111.992,0.2853016311,Electronic
21859,0.6611391852,0.1607135631,0.7205695586,0.9596770164,0.1317748669,0.0591405776,129.286,0.3208267081,Rock
21860,0.9243922345,0.258347732,0.4303815023,0.9570315505,0.1072858875,0.0312779661,115.276,0.1255001377,Rock
22088,0.3899687856,0.5967416909,0.5014581767,0.0216637276,0.0974151465,0.0572392905,160.083,0.4076697517,Hip-Hop
22093,0.9525120307,0.3233914792,0.1930163624,0.6832779358,0.1108890658,0.033430954,141.977,0.0788429531,Rock
22094,0.2392253936,0.6396543611,0.5658366349,6.224e-06,0.1131579875,0.3800025157,163.444,0.670541869,Hip-Hop
22097,0.9847978659,0.5725494845,0.1657327826,0.0447359054,0.3073279409,0.0301369602,75.082,0.2531544358,Pop
22295,0.0024353762,0.8462702027,0.102894703,0.9252633458,0.0853089938,0.0951814651,95.104,0.4232061296,Hip-Hop
22296,0.232587546,0.8768200604,0.551867574,0.0430994919,0.1006951996,0.6572092041,88.087,0.7872484349,Hip-Hop
23010,0.0687208895,0.5486904473,0.7934750704,0.8929428947,0.1142633495,0.1024459717,100.047,0.2594523271,Electronic
23013,0.0192077596,0.7590432984,0.8266314953,0.8728857882,0.068605738,0.0759583423,115.027,0.8295570961,Electronic
23014,0.9843296315,0.483131261,0.4428986095,0.6250604028,0.0836054836,0.0390679891,207.073,0.4172497977,Folk
23015,0.6414601056,0.7425926146,0.4583846703,0.0366252941,0.0978015946,0.0331477552,89.992,0.5684264214,Folk
23016,0.9339614353,0.5066828597,0.3775093947,0.9547302434,0.0964510674,0.0464867535,120.045,0.0339654449,Electronic
23037,0.9658342722,0.4848696694,0.2064291161,0.6199579835,0.1935666394,0.0284625197,78.032,0.1874164329,Rock
23039,0.1833626435,0.6416162639,0.3867208701,0.6966681457,0.080962482,0.0417833676,100.051,0.1452867029,Pop
23041,0.8827261098,0.5211012716,0.5880185922,0.9481351431,0.1609120316,0.0748615336,123.503,0.2501174791,Rock
23155,0.979757915,0.3367950084,0.2915401598,0.9173830276,0.193907167,0.0274662595,96.801,0.4075616694,International
23156,0.9797665338,0.5865970671,0.6745481378,0.9367922904,0.1044714315,0.0373412802,167.428,0.9644363812,International
23172,0.5951869742,0.6549824654,0.9403640384,0.9033956067,0.1330922375,0.0667207757,96.123,0.9606475192,Rock
23355,0.0034935317,0.7015023973,0.7694869572,0.8493633747,0.4085340606,0.0777567932,105.009,0.0572742993,Electronic
23371,0.3056730835,0.1877697832,0.4375077781,0.3581743926,0.0989177512,0.0438574431,218.126,0.0906288244,Folk
23505,0.1377652764,0.8547909094,0.748253961,0.8463743626,0.115238251,0.0836525266,120.01,0.9654528815,Electronic
23862,0.6260141822,0.7543224442,0.9065267989,0.853019119,0.0983604824,0.0919498259,152.911,0.9815582048,Electronic
24421,0.2237565053,0.3842804638,0.4571538428,0.9722682776,0.1228692943,0.0351581654,110.878,0.2754882876,Hip-Hop
24422,0.8976251215,0.7983761989,0.3341643947,0.9571607484,0.1163906973,0.0393796459,83.035,0.7151657825,Hip-Hop
24423,0.0512335069,0.2308572772,0.6245702069,0.936658328,0.1348475107,0.047154151,89.624,0.5708077724,Hip-Hop
24424,0.0016894776,0.5929246887,0.8541304628,0.9728700043,0.1111184405,0.0454666093,160.115,0.677581721,Hip-Hop
24425,0.0657595364,0.7865321849,0.3089711341,0.8102983723,0.1114865065,0.1607906339,90.06,0.4867685899,Hip-Hop
24426,0.5948793705,0.5048607444,0.7588727985,0.9728700043,0.1099998148,0.0711820496,67.22,0.9171264789,Hip-Hop
24427,0.0014981507,0.4850441736,0.5107370547,0.9298281893,0.1144415421,0.1023151415,146.001,0.8122904876,Hip-Hop
24428,0.0001069496,0.6584891513,0.6384819572,0.8692775397,0.0861955526,0.2327801852,90.039,0.525445076,Hip-Hop
24429,0.0360553886,0.6234534961,0.8999456678,0.7871922529,0.1165364829,0.0415033884,96.025,0.9509763558,Hip-Hop
24430,0.4052319619,0.5798944435,0.6587016916,0.9236455466,0.1297501406,0.1779058404,147.965,0.6410306782,Hip-Hop
24431,0.8202251061,0.6263635265,0.3666858468,0.9688379246,0.1105535923,0.050001741,153.951,0.3985495655,Hip-Hop
24432,4.48883e-05,0.585685452,0.3346681053,0.9451727421,0.1220357993,0.0635747417,71.016,0.5304259072,Hip-Hop
25215,0.5660070278,0.4255113387,0.3482901158,0.9778727623,0.8759752586,0.0576540425,97.238,0.0303300522,International
25216,0.2957260803,0.4098346662,0.3420906999,0.9814803828,0.530433548,0.0597559639,139.67,0.0368583218,International
25378,0.4938256535,0.1889595988,0.2762807851,0.9105025451,0.0790178188,0.0420547008,125.841,0.0381409673,Electronic
26007,0.3345762454,0.7647723573,0.2615502592,0.7933732383,0.1081384216,0.058223853,99.13,0.6462635823,Hip-Hop
26008,0.0121129992,0.8008371993,0.2259895731,0.8740400706,0.1142180182,0.0818154249,96.003,0.6567085739,Hip-Hop
26010,0.4143094135,0.8724900664,0.8139045613,0.8888169638,0.0857468285,0.4185138255,91.998,0.6574646637,Hip-Hop
26011,0.0630040903,0.8225481024,0.4237207992,0.8547633839,0.6947090834,0.133117136,98.0,0.443557912,Hip-Hop
26012,0.4102085139,0.7837087272,0.4396438505,0.8960214234,0.1027995864,0.0473232333,98.003,0.8247500127,Hip-Hop
26013,0.0145645669,0.7145392835,0.5071296861,0.1138011438,0.3177253289,0.2431935317,87.014,0.0951588633,Hip-Hop
26014,0.0025066897,0.8025406481,0.6009673169,0.945614522,0.0978209104,0.0739505557,95.036,0.7209549818,Hip-Hop
26016,0.3429808065,0.522741882,0.6917363591,0.0002642277,0.112135375,0.472626152,143.593,0.5130287441,Hip-Hop
26017,0.0426622441,0.842508908,0.7411636156,0.9044238582,0.1084300124,0.0695785085,165.964,0.7799483674,Hip-Hop
26020,0.4256297027,0.7051538919,0.2299035366,0.9234683971,0.1113021661,0.0585951732,94.03,0.2565597665,Hip-Hop
26021,0.1122582509,0.9359866649,0.4631745977,0.8690746435,0.0775597079,0.0506810053,124.992,0.6906815343,Hip-Hop
26022,0.0094625384,0.7656709262,0.5803010623,0.8909750669,0.0833531004,0.0409712492,91.99,0.3992144297,Hip-Hop
26025,0.77067858,0.6904637633,0.6549988482,0.9414060105,0.1516581001,0.3983105837,181.928,0.2357421656,Hip-Hop
26026,0.0039677818,0.5491783263,0.5429010555,0.7458278179,0.080321719,0.044953571,160.025,0.614057201,Hip-Hop
26034,0.0927695316,0.7171483409,0.3623438821,8.3689e-06,0.2355859468,0.4971482452,58.174,0.6077790972,Hip-Hop
26035,0.6452492603,0.8291304313,0.2458602888,0.0346763346,0.0825683532,0.4825945354,66.756,0.297878729,Hip-Hop
26036,0.5583963908,0.5548788692,0.2323467008,0.0060549314,0.087811395,0.8327786122,78.511,0.5952696027,Hip-Hop
26169,0.0051678566,0.7140357123,0.5900089188,0.1829786823,0.6344830811,0.0346855313,126.958,0.7269487158,Pop
26464,0.0138262641,0.4035475645,0.4555031917,0.2074384876,0.0808038126,0.0357381863,122.556,0.2282411865,Folk
26465,0.0166551967,0.4239298502,0.5652166252,0.9181649671,0.3129011245,0.0316582799,122.266,0.55316117,Folk
26466,0.6846164481,0.2343636063,0.0391498264,0.8251399555,0.4634980912,0.031540615,96.804,0.1009915752,Folk
26638,0.683410037,0.3751223551,0.5208716596,0.9728700043,0.1110273783,0.0942771113,80.18,0.219157361,Rock
26639,0.7250929867,0.4754477287,0.4487940465,0.9717531327,0.1107244022,0.0356869242,119.978,0.1889714992,Rock
26640,0.9076941963,0.6969317971,0.3346706367,0.9673414837,0.1007477498,0.1382627166,220.256,0.9009894145,Rock
26641,0.8930275349,0.6099953262,0.366872458,0.9695153305,0.0989335352,0.0314789347,120.025,0.6187031604,Rock
26642,0.642382699,0.5805471821,0.4759004553,0.9376826368,0.1689509388,0.0284179645,99.998,0.7281066726,Rock
27258,0.9376709322,0.4277494196,0.338270743,0.9601613711,0.1140745889,0.0286388088,133.96,0.1938290493,Folk
27547,0.9949951629,0.5427318816,0.0782379371,0.4369054365,0.0974298094,0.0607369594,100.706,0.3304797969,Pop
27548,0.9949769543,0.4205746783,0.0317611185,0.0168096244,0.0908009166,0.0509447368,105.613,0.2506969332,Pop
27549,0.983559886,0.5039791784,0.1571281166,0.0536330678,0.1123770973,0.0666577845,124.104,0.343111156,Pop
27550,0.9923519361,0.3773677822,0.0950187571,0.0409732758,0.1063860685,0.0472484807,111.435,0.1805367695,Pop
27551,0.9946759794,0.4414033477,0.1635624338,0.8386933951,0.1080833559,0.0356376789,125.423,0.2076055643,Pop
27552,0.9905817196,0.3271170772,0.0066119447,0.0003494011,0.1132873145,0.0453707714,65.697,0.1698331756,Pop
27609,0.5166961491,0.8340102855,0.5703372578,0.0180372215,0.1223664121,0.1884968271,94.973,0.8402615466,International
27610,0.9777622178,0.4329136951,0.6961791394,0.0312090067,0.4859875725,0.2445060266,56.214,0.5388627327,International
27611,0.5631192298,0.7719091738,0.8330243797,1.54509e-05,0.0924249979,0.0419081259,97.993,0.961935633,International
27612,0.7127394462,0.9171434582,0.5091314534,6.94146e-05,0.1011972083,0.1267583835,101.976,0.6232735001,International
27613,0.608753762,0.7536344769,0.7089892774,0.2871691592,0.1358772045,0.0615806521,126.691,0.918802896,International
27805,0.9195700168,0.4267194725,0.343900817,0.9234945246,0.1875240071,0.0379387488,126.886,0.1383005014,Pop
27855,0.5212601064,0.8670755643,0.2930695646,0.8182474021,0.1228131073,0.0561700312,116.687,0.0517403622,Folk
28179,0.1624371688,0.7158809655,0.8379018454,0.7551247126,0.2971910683,0.0495567406,100.984,0.4825006981,Electronic
28266,0.8635490521,0.7548154149,0.6492897815,0.893723662,0.111187195,0.0328711051,105.587,0.6416740262,Rock
28546,0.2757673109,0.6914828934,0.6980833474,0.8926799968,0.1448078958,0.0431769716,89.99,0.4517915818,Electronic
28548,0.9490325139,0.6069953378,0.2854511063,0.9636387756,0.05176836,0.032577541,130.006,0.6301635501,Electronic
28553,0.9360679664,0.2224136944,0.1552634869,0.9448930937,0.1115690252,0.0311087284,134.836,0.1692657659,Electronic
28608,0.9706974695,0.7837275072,0.3251516127,0.95635611,0.0953026238,0.0643824911,109.956,0.9444315506,Pop
28802,0.0016105702,0.432291866,0.9981445276,0.8606203213,0.1121516406,0.0979405348,154.002,0.1167703131,Pop
29037,0.016471884,0.7959237349,0.3476796267,0.8850631718,0.0625158462,0.0553438294,119.964,0.8526258994,Electronic
29039,0.3116447155,0.8631555049,0.3616075329,0.94619674,0.1307215332,0.3282015352,85.034,0.7712241747,Electronic
29040,0.0070054543,0.7719896218,0.4940129588,0.9085951695,0.1150226331,0.1553179337,63.345,0.4736925144,Electronic
29041,0.1372822617,0.8742625858,0.2718102478,0.9036313396,0.1136209948,0.3942194932,85.137,0.527782568,Electronic
29042,0.0045787483,0.7745751315,0.3777390729,0.4113769139,0.1085174255,0.1611439815,111.982,0.6617086228,Electronic
29043,0.2211991925,0.7291401822,0.1824435878,0.8986710194,0.1268445188,0.0596641401,89.979,0.5167208062,Electronic
29044,0.0044804223,0.7675061157,0.422473128,0.8210917823,0.1813659611,0.0909870877,180.005,0.4224110729,Electronic
29271,0.0110023236,0.5869171437,0.5272440576,0.2745195215,0.559191405,0.0342272319,115.009,0.6136847534,Pop
29480,0.7986313687,0.6283436845,0.751641056,0.9566340279,0.1078787167,0.0282656556,145.167,0.6498747564,Folk
29526,0.4868923229,0.5934208041,0.9650593478,0.9719166191,0.4077644125,0.0448560527,129.998,0.6913296308,Electronic
29528,0.0004692427,0.569605594,0.4390526549,0.8669675622,0.0578018113,0.0334788768,115.993,0.0615450937,Electronic
29530,0.1841938972,0.5018689881,0.6513922953,0.4283208529,0.0975310422,0.0355266684,120.042,0.2116105509,Electronic
29587,0.5424517918,0.6399891714,0.5462259141,0.0169612512,0.3606694042,0.2265435169,180.64,0.6325753376,Hip-Hop
29602,0.5658948351,0.583356852,0.6614667348,0.7617880219,0.3013066715,0.847640266,106.425,0.5337458849,Hip-Hop
29816,0.1577614666,0.3863945758,0.3660395335,0.8954277028,0.1512156816,0.0329780491,155.08,0.1614421768,Electronic
29961,1.14708e-05,0.6096639347,0.63830077,0.7231374594,0.0949280987,0.0440019538,98.386,0.8755356346,Hip-Hop
30230,0.3280265793,0.7281715955,0.7881493882,0.0011539581,0.6731906894,0.2148020269,85.703,0.884178624,Hip-Hop
30486,0.3815119881,0.9349092579,0.4969187298,0.9051891372,0.077375267,0.0824422636,119.996,0.7713953875,Pop
30487,0.5815674311,0.6633284179,0.798363922,0.6262250863,0.1284165188,0.0315251057,119.997,0.7638627209,Pop
30488,0.8792145736,0.671230132,0.8081890702,0.8615936517,0.0854669807,0.1421314098,184.001,0.0702947545,Pop
30519,0.000277766,0.4593425031,0.7479562028,0.7840779305,0.1219142998,0.0403332128,64.507,0.5537642996,Electronic
30520,0.0005118457,0.5774272373,0.7463647815,0.7158931304,0.0992508331,0.0357174782,132.929,0.9815411578,Electronic
30521,2.02547e-05,0.572146808,0.5881581963,0.9199892442,0.3318359593,0.0440426506,132.017,0.4043483655,Electronic
30522,2.67845e-05,0.6045471497,0.7931373006,0.9094766776,0.0522267908,0.0317559611,134.094,0.5797035086,Electronic
30895,0.0728989087,0.7636047666,0.3137185791,0.95400472,0.0893219255,0.3657700958,179.91,0.4806094614,Electronic
31040,0.2370189461,0.674814163,0.5475571793,0.8188032977,0.0994154757,0.1138399564,160.058,0.1012567625,Electronic
31041,0.3771771961,0.6902726263,0.4110270835,0.8898386735,0.1375324392,0.0409922889,130.029,0.4237370345,Electronic
31043,0.3856233736,0.72033957,0.2966272014,0.6035772603,0.1148663905,0.0654064052,84.998,0.1173539179,Electronic
31044,0.7743288841,0.7350940276,0.6983443871,0.4090385872,0.1000225851,0.0728570972,99.995,0.7849812051,Electronic
31356,0.9812421577,0.2579434631,0.4658457329,0.9406212831,0.1075698915,0.0330524676,85.022,0.4254180847,Folk
31568,0.2241078182,0.7423296656,0.5477860026,0.5838471004,0.3097377628,0.0378668291,120.003,0.7065685331,Electronic
31999,0.3850591745,0.7221327398,0.3915606022,0.9015276,0.1177707383,0.071020787,162.016,0.3476411083,Rock
32001,0.8023772087,0.5361251417,0.6423632548,0.922014749,0.1087987008,0.0271717068,79.99,0.1692586192,Rock
32075,0.8471353426,0.4083884107,0.6113922888,0.9421868735,0.0997329893,0.0398315735,142.503,0.5321469819,Rock
32081,0.6239177616,0.3297623491,0.5920742609,0.4103329188,0.0691577285,0.0420265562,150.404,0.6843371121,Rock
32218,0.266542311,0.5521793853,0.7021719598,0.883523763,0.316608218,0.3726949779,173.931,0.4582559414,Electronic
32325,0.9672787967,0.8211181519,0.7779337413,0.0099019125,0.3909671435,0.0670004234,120.034,0.7793821255,Pop
32326,0.8338221277,0.8810943295,0.661083094,0.8965698298,0.0495131356,0.0736388209,120.005,0.9714401946,Pop
32327,0.3849825542,0.5959620787,0.4631775976,0.8141232426,0.0750945853,0.0496817871,86.637,0.8037725592,Pop
32328,0.9550515793,0.9014907068,0.4009089644,0.1018910261,0.1686262078,0.2720474464,119.962,0.7642520792,Pop
32329,0.9811182082,0.6216574312,0.3315291793,0.9551862939,0.0754647718,0.028695795,100.006,0.3632992691,Pop
32330,0.7348235917,0.9416237601,0.1735691068,0.8454285506,0.1091780186,0.2929412988,120.057,0.8140828717,Pop
32331,0.6460502483,0.7518336579,0.7671105095,0.046272459,0.0784189533,0.0676139199,130.029,0.7709804822,Pop
32332,0.9929295581,0.3185454412,0.1261348821,0.9576523808,0.1077089943,0.0311424657,82.854,0.2240558899,Pop
32333,0.9478605227,0.8245470258,0.4032714936,0.0323017161,0.1541095745,0.3202036581,130.21,0.6523101131,Pop
32334,0.9942693852,0.7092651477,0.2655109558,0.5965434262,0.1357057916,0.1022973963,120.004,0.4500174091,Pop
32335,0.0459587633,0.8415094831,0.1489980618,0.8433362116,0.0969388221,0.1407597961,139.994,0.8057402622,Pop
32336,0.8514037199,0.6473031053,0.4082795951,0.0908273109,0.1638782365,0.040196373,103.325,0.9176472726,Pop
32337,0.3682963063,0.766393269,0.324961538,0.7951401278,0.0899971524,0.0723190446,120.137,0.6975220762,Pop
32338,0.8167321737,0.716998735,0.2006984313,0.4536318642,0.162017665,0.0805328856,120.086,0.4530540424,Pop
32339,0.4693206351,0.7835873934,0.3100114944,0.003597348,0.2029182643,0.1730116284,86.934,0.7237035445,Pop
32340,0.9929612522,0.2619903574,0.1514061997,0.9655167211,0.1406207021,0.0335862371,100.926,0.1665020312,Pop
32433,0.8248142284,0.5661948735,0.8685423026,6.10422e-05,0.0949649284,0.0608174997,85.325,0.9911322105,Electronic
32435,0.4714403477,0.3941237659,0.9653026402,0.9769307607,0.0954856362,0.0512695484,130.006,0.3356735478,Electronic
32437,0.8250130759,0.546112704,0.9985625795,0.97821246,0.0641098505,0.0764748499,131.229,0.9704391922,Electronic
32438,0.342548682,0.2411889273,0.992145409,0.9146765172,0.1003449152,0.2603941242,149.335,0.1965051043,Electronic
32439,0.1717916055,0.0800472522,0.9877835241,0.979287439,0.0917904093,0.1034639838,81.167,0.0383017911,Electronic
32755,0.8472342,0.8401431863,0.5340446858,0.9259225752,0.2082905386,0.343479737,101.94,0.4704827014,Hip-Hop
32756,0.7712282422,0.6768834401,0.1486858145,0.0155713433,0.112619507,0.0708505424,140.27,0.3524124124,Folk
32759,0.0941107831,0.5386268002,0.5270108197,0.2253365741,0.1214369069,0.0243301222,135.089,0.3177061341,Pop
32760,0.3722088629,0.7210330575,0.610357061,0.85397476,0.0707994865,0.0385819759,89.007,0.858757147,Pop
32800,0.9835749901,0.4217239076,0.3215462556,0.9667289561,0.1087622452,0.0403852361,86.416,0.4358162735,Folk
32882,0.5620893306,0.7318698795,0.7008770852,0.5432339155,0.0864370165,0.2621042495,92.809,0.7061255119,Hip-Hop
33064,0.0005761419,0.5278731422,0.8203166995,0.8513212082,0.1602274012,0.0439678896,179.006,0.2962613658,Electronic
33067,0.5888486272,0.6656295662,0.6418094636,0.5867238427,0.1035829449,0.1101608221,120.831,0.9415200298,International
33068,0.6265692259,0.4547111354,0.541842303,0.397409781,0.2478734091,0.2177432865,83.795,0.9602693908,International
33069,0.6177504907,0.5336670984,0.4628861764,0.0183318446,0.1230948692,0.0593259011,124.596,0.9664905484,International
33070,0.694023442,0.6595298031,0.5510712302,0.9173503495,0.1181104501,0.1577574479,78.326,0.9711610318,International
33071,0.8597434531,0.7926563417,0.3237054332,0.7353268298,0.1324916705,0.061788141,121.912,0.9466377569,International
33072,0.7195757239,0.550953608,0.7723261895,0.658540108,0.1417880619,0.1327406079,149.889,0.6423997901,International
33203,0.0041219375,0.3602848287,0.6729094033,0.7796406022,0.0607681067,0.1309646751,194.646,0.1474153768,Electronic
33216,0.5571971495,0.5971735868,0.3884341476,0.0590804107,0.0637900843,0.0413033007,89.251,0.4326819265,Electronic
33221,0.1976688398,0.4055885053,0.7769034717,0.8411291683,0.1047651671,0.0853000667,85.742,0.0351605425,Electronic
33446,0.678613601,0.4627875249,0.4265851545,0.9478362628,0.115546602,0.047432969,128.183,0.1669344266,Folk
33459,0.3509634967,0.4147073624,0.6392346496,0.6353171528,0.1112574104,0.0864408167,94.833,0.3394683106,Rock
33460,0.4224645392,0.4088226175,0.312260263,0.7290150791,0.1120067585,0.0589967348,133.479,0.355928496,Rock
33461,0.4820968058,0.434749214,0.5539825101,0.9090675632,0.1167428901,0.0669793865,138.815,0.5744405265,Rock
33465,0.0206458387,0.6110850278,0.3651734281,0.9464608656,0.1168000311,0.0762946659,169.973,0.7954596508,Rock
33538,0.8522368806,0.3791865581,0.6197933961,0.2941241819,0.9233031792,0.0469560739,173.776,0.4284490839,Rock
34147,0.879085914,0.288672427,0.0897045181,0.9661151503,0.6143439446,0.0288711048,83.35,0.1231390473,Folk
34167,0.6866238894,0.7625793436,0.509296551,4.73e-08,0.0507570332,0.8707589608,95.632,0.7895014747,Hip-Hop
34484,0.6414093933,0.4562699608,0.2553562979,0.7262588662,0.0775991358,0.0335169044,160.035,0.0376493454,Folk
